UID,ANTENNA,BAND,BB,CALDATA_ID,FREQMIN,FREQMAX,TIME,trec_X,trec_Y,tsys_X,tsys_Y,sbgain_X,sbgain_Y
uid://A002/Xa2300a/Xa8a,DA55,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,36.5757773527357,39.278941975350044,66.115362598342,79.74581133806704,0.9633026,0.9734745
uid://A002/Xa2300a/Xa8a,DA45,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,39.90918950814929,38.604815554045565,79.82498461299284,72.21891499646193,0.9667395,0.9766549
uid://A002/Xa2300a/Xa8a,DA51,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,38.664252935270014,44.23879120427703,72.94942090548308,77.44637034722612,0.9858522,0.9886645
uid://A002/Xa2300a/Xa8a,DA51,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,33.63639513410892,37.99538291896596,75.76258839205049,74.37640531973629,0.9803194,0.9889869
uid://A002/Xa2300a/Xa8a,DA55,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,34.15758636198895,25.57771484907852,70.97980854659859,76.6563724439404,0.9420533,0.98199135
uid://A002/Xa2300a/Xa8a,DA45,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,41.609839269820405,34.48941758692115,77.06446446304479,69.12796810051583,0.9651019,0.98331946
uid://A002/Xa2300a/Xa8a,DV19,ALMA_RB_06,BB_1,CalData_3,218.46885328975,218.46885328975,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.9900364,0.978412
uid://A002/Xa2300a/Xa8a,DV19,ALMA_RB_06,BB_2,CalData_3,220.2744262829,220.2744262829,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.9903236,0.9819426
uid://A002/Xa2300a/Xa8a,DA51,ALMA_RB_06,BB_4,CalData_5,234.47179078975,236.47179078975,2015-06-04 02:09:43.644001,35.43777021722432,37.46795369707108,82.5972353612107,81.30496168069119,0.9512434,0.9836295
uid://A002/Xa2300a/Xa8a,DA55,ALMA_RB_06,BB_4,CalData_5,234.47179078975,236.47179078975,2015-06-04 02:09:43.644001,40.65802874756672,37.283450721002296,79.77803511383398,86.18783857153277,0.93635386,0.9937794
uid://A002/Xa2300a/Xa8a,DA45,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,19.68800502483869,19.990877655672072,69.67413582952763,71.9984857094135,0.9598503,0.95410943
uid://A002/Xa2300a/Xa8a,DV19,ALMA_RB_06,BB_3,CalData_3,233.76355707110002,233.76355707110002,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.9736794,0.9875322
uid://A002/Xa2300a/Xa8a,DV19,ALMA_RB_06,BB_4,CalData_3,235.44835328975,235.44835328975,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.9620088,0.9769622
uid://A002/Xa2300a/Xa8a,DA52,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,50.02826563447782,34.00634261007559,86.42472119162261,78.0263715788784,0.98857147,0.98907596
uid://A002/Xa2300a/Xa8a,DA42,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,47.60363003300676,49.48468763511636,94.57800649980494,93.83899079230524,0.95899904,0.9814411
uid://A002/Xa2300a/Xa8a,DA45,ALMA_RB_06,BB_4,CalData_5,234.47179078975,236.47179078975,2015-06-04 02:09:43.644001,35.1035395209016,36.48598061090891,80.13925765468417,82.7720653662316,0.97010916,0.9554973
uid://A002/Xa2300a/Xa8a,DV20,ALMA_RB_06,BB_1,CalData_3,218.46885328975,218.46885328975,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.9722213,0.98685116
uid://A002/Xa2300a/Xa8a,DV20,ALMA_RB_06,BB_2,CalData_3,220.2744262829,220.2744262829,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.98894805,0.98881686
uid://A002/Xa2300a/Xa8a,DA52,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,44.86642036842023,34.62892849884743,83.37903070402183,77.52066802800539,0.9735986,0.986933
uid://A002/Xa2300a/Xa8a,DA42,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,41.29353115466155,45.41349123304537,88.38358738871393,87.63613500759362,0.95882237,0.9813406
uid://A002/Xa2300a/Xa8a,DA47,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,54.43768334798582,50.846265304485456,93.68349569151151,84.9227294763548,0.97887176,0.9782669
uid://A002/Xa2300a/Xa8a,DV20,ALMA_RB_06,BB_3,CalData_3,233.76355707110002,233.76355707110002,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.97325945,0.98990786
uid://A002/Xa2300a/Xa8a,DV20,ALMA_RB_06,BB_4,CalData_3,235.44835328975,235.44835328975,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.98226297,0.9724411
uid://A002/Xa2300a/Xa8a,DA52,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,31.79619638241512,35.241386145368075,76.55456296764899,83.24639152211086,0.93227255,0.9739945
uid://A002/Xa2300a/Xa8a,DA42,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,39.2995370373364,31.046504169305262,90.9030007216052,78.75049372361293,0.94333035,0.99103045
uid://A002/Xa2300a/Xa8a,DA47,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,53.53394160202172,42.89708562409575,84.17966327324842,74.29115351587072,0.9891034,0.9854393
uid://A002/Xa2300a/Xa8a,DV21,ALMA_RB_06,BB_1,CalData_3,218.46885328975,218.46885328975,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.98581934,0.98457205
uid://A002/Xa2300a/Xa8a,DV21,ALMA_RB_06,BB_2,CalData_3,220.2744262829,220.2744262829,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.98523885,0.9823368
uid://A002/Xa2300a/Xa8a,DA52,ALMA_RB_06,BB_4,CalData_5,234.47179078975,236.47179078975,2015-06-04 02:09:43.644001,35.30092506751806,33.520060946098525,82.82375580884636,87.19822964900203,0.95514107,0.9675569
uid://A002/Xa2300a/Xa8a,DA42,ALMA_RB_06,BB_4,CalData_5,234.47179078975,236.47179078975,2015-06-04 02:09:43.644001,40.59834068715921,38.529839319447206,97.05797703978044,89.0732615327373,0.9582348,0.9883769
uid://A002/Xa2300a/Xa8a,DA47,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,46.185919356110865,36.859547010389186,83.63479639556654,74.22572722601683,0.9888966,0.9896538
uid://A002/Xa2300a/Xa8a,DV21,ALMA_RB_06,BB_3,CalData_3,233.76355707110002,233.76355707110002,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.9830894,0.9854551
uid://A002/Xa2300a/Xa8a,DV21,ALMA_RB_06,BB_4,CalData_3,235.44835328975,235.44835328975,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.97445166,0.9756217
uid://A002/Xa2300a/Xa8a,DA53,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,49.291536900269136,46.806486804172465,85.13857182599816,82.7643969771472,0.97716606,0.98670256
uid://A002/Xa2300a/Xa8a,DA43,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,47.182424952561256,39.4413522832385,96.35378693593614,86.14361894755858,0.94803065,0.98800975
uid://A002/Xa2300a/Xa8a,DA47,ALMA_RB_06,BB_4,CalData_5,234.47179078975,236.47179078975,2015-06-04 02:09:43.644001,54.50621990496091,43.35299755952926,97.82132925205363,83.70138974888586,0.970531,0.9686935
uid://A002/Xa2300a/Xa8a,DV22,ALMA_RB_06,BB_1,CalData_3,218.46885328975,218.46885328975,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.98363036,0.95700204
uid://A002/Xa2300a/Xa8a,DV22,ALMA_RB_06,BB_2,CalData_3,220.2744262829,220.2744262829,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.9878756,0.9860201
uid://A002/Xa2300a/Xa8a,DA53,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,46.267786995347294,43.223879085519656,81.14083728064752,75.60145149902168,0.9647175,0.987781
uid://A002/Xa2300a/Xa8a,DA43,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,39.758728537152614,35.459394101335846,90.70833688275773,81.08382757666087,0.8941212,0.9771732
uid://A002/Xa2300a/Xa8a,DA49,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,48.774844886966434,55.921383388270065,85.883959461741,100.17426428427258,0.9831173,0.9717678
uid://A002/Xa2300a/Xa8a,DV22,ALMA_RB_06,BB_3,CalData_3,233.76355707110002,233.76355707110002,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.9825493,0.9836746
uid://A002/Xa2300a/Xa8a,DV22,ALMA_RB_06,BB_4,CalData_3,235.44835328975,235.44835328975,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.9845845,0.98030406
uid://A002/Xa2300a/Xa8a,DA53,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,28.224042128152995,40.00245671052297,74.15920645226745,74.69606639688934,0.9786835,0.98947906
uid://A002/Xa2300a/Xa8a,DA43,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,37.41202937265553,34.47932363839003,85.48986383383713,87.37745825808437,0.9829525,0.9377068
uid://A002/Xa2300a/Xa8a,DA49,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,42.00012312707008,56.18348793845224,76.3180365329276,100.33721511997953,0.98960704,0.9709341
uid://A002/Xa2300a/Xa8a,DV23,ALMA_RB_06,BB_1,CalData_3,218.46885328975,218.46885328975,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.9570291,0.9868405
uid://A002/Xa2300a/Xa8a,DV23,ALMA_RB_06,BB_2,CalData_3,220.2744262829,220.2744262829,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.96009564,0.9926294
uid://A002/Xa2300a/Xa8a,DA53,ALMA_RB_06,BB_4,CalData_5,234.47179078975,236.47179078975,2015-06-04 02:09:43.644001,34.01874083464188,33.383152916819746,83.84427204168638,81.80015171711725,0.9736564,0.9760474
uid://A002/Xa2300a/Xa8a,DA43,ALMA_RB_06,BB_4,CalData_5,234.47179078975,236.47179078975,2015-06-04 02:09:43.644001,45.04488267197908,41.27166158424825,98.5090968310097,99.20675960966051,0.98567075,0.9355943
uid://A002/Xa2300a/Xa8a,DA49,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,36.29142784592807,43.317450911844745,76.72986614361395,95.76185727255458,0.98923254,0.97527325
uid://A002/Xa2300a/Xa8a,DV23,ALMA_RB_06,BB_3,CalData_3,233.76355707110002,233.76355707110002,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.986078,0.9574119
uid://A002/Xa2300a/Xa8a,DV23,ALMA_RB_06,BB_4,CalData_3,235.44835328975,235.44835328975,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.98557484,0.9430158
uid://A002/Xa2300a/Xa8a,DA54,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,46.522649591927504,46.97498712075346,88.46052667174023,88.29197575774151,0.9775185,0.97010344
uid://A002/Xa2300a/Xa8a,DA44,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,42.42465363456056,58.68384242414237,84.54215009004318,93.62177959034189,0.9564546,0.98853385
uid://A002/Xa2300a/Xa8a,DA49,ALMA_RB_06,BB_4,CalData_5,234.47179078975,236.47179078975,2015-06-04 02:09:43.644001,39.00332846135154,43.25662637033249,85.82214054728455,94.30959221916362,0.98061377,0.9867848
uid://A002/Xa2300a/Xa8a,DV24,ALMA_RB_06,BB_1,CalData_3,218.46885328975,218.46885328975,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.98161554,0.9586589
uid://A002/Xa2300a/Xa8a,DV24,ALMA_RB_06,BB_2,CalData_3,220.2744262829,220.2744262829,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.97504014,0.96378
uid://A002/Xa2300a/Xa8a,DA54,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,37.637232273872826,39.47269715729251,78.35585015857521,77.59636210002579,0.975787,0.98684883
uid://A002/Xa2300a/Xa8a,DA44,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,47.07109962302365,43.88292050598093,80.7758860951145,82.84516167852011,0.9661154,0.9686433
uid://A002/Xa2300a/Xa8a,DA50,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,45.00970034180267,46.72760351705646,79.98788183684887,84.91786943010491,0.9882744,0.98519623
uid://A002/Xa2300a/Xa8a,DV24,ALMA_RB_06,BB_3,CalData_3,233.76355707110002,233.76355707110002,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.9843692,0.9836073
uid://A002/Xa2300a/Xa8a,DV24,ALMA_RB_06,BB_4,CalData_3,235.44835328975,235.44835328975,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.9811175,0.97662973
uid://A002/Xa2300a/Xa8a,DA54,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,27.20694844158196,35.000355552475234,74.4392017185483,77.98312962332369,0.9460956,0.9820211
uid://A002/Xa2300a/Xa8a,DA44,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,37.298233983154724,40.411654675332905,76.7481608640231,86.45099160765609,0.98651904,0.96162295
uid://A002/Xa2300a/Xa8a,DA50,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,36.65803566401658,40.967032034741536,72.91724256850885,77.31392168965607,0.98512125,0.99280906
uid://A002/Xa2300a/Xa8a,DV25,ALMA_RB_06,BB_1,CalData_3,218.46885328975,218.46885328975,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.97603834,0.9672704
uid://A002/Xa2300a/Xa8a,DV25,ALMA_RB_06,BB_2,CalData_3,220.2744262829,220.2744262829,2015-06-04 02:08:17.579001,0.0,0.0,0.0,0.0,0.9856115,0.97868943
uid://A002/Xa2300a/Xa8a,DA54,ALMA_RB_06,BB_4,CalData_5,234.47179078975,236.47179078975,2015-06-04 02:09:43.644001,42.208854096965894,43.953169614420055,91.63465869649833,92.25526592509347,0.9433197,0.96065545
uid://A002/Xa2300a/Xa8a,DA47,ALMA_RB_06,BB_2,CalData_11,219.2978637829,221.2978637829,2015-06-04 02:18:42.587000,51.09927307975123,40.099872151631025,81.70938738172384,71.82922040328056,0.9891034,0.9854393
uid://A002/Xa2300a/Xa8a,DV18,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,36.64130295731692,39.43495983055581,68.91595762872025,77.8853813344171,0.96850634,0.9852674
uid://A002/Xa2300a/Xa8a,DV22,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,45.273569529015454,43.4129737071251,78.11709897271565,73.00089219928546,0.9878756,0.9860201
uid://A002/Xa2300a/Xa8a,DA42,ALMA_RB_06,BB_2,CalData_11,219.2978637829,221.2978637829,2015-06-04 02:18:42.587000,41.32926414184674,46.00821095646932,85.9667160142927,85.18592016513173,0.95882237,0.9813406
uid://A002/Xa2300a/Xa8a,DA47,ALMA_RB_06,BB_3,CalData_11,232.78699457110002,234.78699457110002,2015-06-04 02:18:42.587000,42.88261905885219,34.74097767632665,80.00576144530172,70.84966555392116,0.9888966,0.9896538
uid://A002/Xa2300a/Xa8a,DV18,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,36.258130255859705,33.849974596940065,75.09456491188291,75.86740671601807,0.92885023,0.98761237
uid://A002/Xa2300a/Xa8a,DV22,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,34.3689008884675,35.76657286098787,71.93452104125133,72.78878216385996,0.9825493,0.9836746
uid://A002/Xa2300a/Xa8a,DA42,ALMA_RB_06,BB_3,CalData_11,232.78699457110002,234.78699457110002,2015-06-04 02:18:42.587000,38.81634141520581,29.641220490152715,87.43575200182279,75.33611493484268,0.94333035,0.99103045
uid://A002/Xa2300a/Xa8a,DA47,ALMA_RB_06,BB_4,CalData_11,234.47179078975,236.47179078975,2015-06-04 02:18:42.587000,49.804129332467724,40.81877215726367,93.4261049405762,80.19975881526916,0.970531,0.9686935
uid://A002/Xa2300a/Xa8a,DV18,ALMA_RB_06,BB_4,CalData_5,234.47179078975,236.47179078975,2015-06-04 02:09:43.644001,39.83993660415239,33.67220817058642,82.01085899481063,81.20761065347563,0.98352593,0.9879468
uid://A002/Xa2300a/Xa8a,DV22,ALMA_RB_06,BB_4,CalData_5,234.47179078975,236.47179078975,2015-06-04 02:09:43.644001,43.05966747619419,43.89838824702019,82.85441753793559,82.14806356341722,0.9845845,0.98030406
uid://A002/Xa2300a/Xa8a,DA42,ALMA_RB_06,BB_4,CalData_11,234.47179078975,236.47179078975,2015-06-04 02:18:42.587000,37.791431243596996,37.79478922410329,93.42758433517675,85.05928782440117,0.9582348,0.9883769
uid://A002/Xa2300a/Xa8a,DV16,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,49.167209224402505,45.17101248636611,77.3519038931419,80.42557824387922,0.9826373,0.9878197
uid://A002/Xa2300a/Xa8a,DV19,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,47.766681026901374,35.1459643822525,81.10880298824719,71.37937564994732,0.9900364,0.978412
uid://A002/Xa2300a/Xa8a,DV23,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,41.69643978408079,46.75167715668574,82.3035282434482,83.68610969306995,0.9570291,0.9868405
uid://A002/Xa2300a/Xa8a,DA43,ALMA_RB_06,BB_1,CalData_11,217.49229078975,219.49229078975,2015-06-04 02:18:42.587000,50.415151721538905,42.71445576045808,93.7172520426444,81.45495256634547,0.94803065,0.98800975
uid://A002/Xa2300a/Xa8a,DV19,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,34.57404069676388,39.32535641389043,73.77558875672042,69.60284636864368,0.9903236,0.9819426
uid://A002/Xa2300a/Xa8a,DV23,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,35.46113474314128,43.280126692258555,76.59447643561468,78.14031805470032,0.96009564,0.9926294
uid://A002/Xa2300a/Xa8a,DA43,ALMA_RB_06,BB_2,CalData_11,219.2978637829,221.2978637829,2015-06-04 02:18:42.587000,41.43859109151361,38.43356068844602,88.08484243921954,76.64778734978727,0.8941212,0.9771732
uid://A002/Xa2300a/Xa8a,DV19,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,39.89247206644413,32.03414116170341,75.7187811774237,71.27842653654008,0.9736794,0.9875322
uid://A002/Xa2300a/Xa8a,DV23,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,32.83008595140968,28.690251139115816,76.64943342460559,77.2149075533683,0.986078,0.9574119
uid://A002/Xa2300a/Xa8a,DA43,ALMA_RB_06,BB_3,CalData_11,232.78699457110002,234.78699457110002,2015-06-04 02:18:42.587000,39.913476274332986,37.50847337725686,82.1265469011791,82.23535027510007,0.9829525,0.9377068
uid://A002/Xa2300a/Xa8a,DV19,ALMA_RB_06,BB_4,CalData_5,234.47179078975,236.47179078975,2015-06-04 02:09:43.644001,43.780119228494485,36.24185497292547,84.68384668104444,79.25662001812003,0.9620088,0.9769622
uid://A002/Xa2300a/Xa8a,DV23,ALMA_RB_06,BB_4,CalData_5,234.47179078975,236.47179078975,2015-06-04 02:09:43.644001,39.309762212182555,36.95254237715107,84.13269313025549,86.93811342911424,0.98557484,0.9430158
uid://A002/Xa2300a/Xa8a,DA43,ALMA_RB_06,BB_4,CalData_11,234.47179078975,236.47179078975,2015-06-04 02:18:42.587000,48.1288040492824,42.97070323829772,94.99367722889085,93.27210411610737,0.98567075,0.9355943
uid://A002/Xa2300a/Xa8a,DV20,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,40.28567732257984,46.808542032881626,76.53397609761588,83.8771543017566,0.9722213,0.98685116
uid://A002/Xa2300a/Xa8a,DV24,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,36.67184156566499,48.74106849975933,73.7062855981286,88.80653164708458,0.98161554,0.9586589
uid://A002/Xa2300a/Xa8a,DA44,ALMA_RB_06,BB_1,CalData_11,217.49229078975,219.49229078975,2015-06-04 02:18:42.587000,40.04304870691107,56.34593072504008,81.85625647134366,90.55535780569583,0.9564546,0.98853385
uid://A002/Xa2300a/Xa8a,DV16,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,41.641505823051595,42.090390078515696,72.14695113410299,73.44556647808176,0.98851496,0.98705757
uid://A002/Xa2300a/Xa8a,DV20,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,38.470588865448065,40.52334683117058,72.01305342716287,75.61271735070818,0.98894805,0.98881686
uid://A002/Xa2300a/Xa8a,DV24,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,33.63429240244351,47.11890274592029,68.65718163694923,84.34154929864734,0.97504014,0.96378
uid://A002/Xa2300a/Xa8a,DA44,ALMA_RB_06,BB_2,CalData_11,219.2978637829,221.2978637829,2015-06-04 02:18:42.587000,44.44913718887381,41.81087787621411,78.2552171590634,79.957180745882,0.9661154,0.9686433
uid://A002/Xa2300a/Xa8a,DV16,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,39.80865425216686,38.983611923558534,77.51833856703793,76.24946066680309,0.96368486,0.98382956
uid://A002/Xa2300a/Xa8a,DV20,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,31.52997806686441,34.17255667876568,72.87600557884556,75.37019539351722,0.97325945,0.98990786
uid://A002/Xa2300a/Xa8a,DV24,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,36.099431050608054,39.758134246987275,72.72658763589709,85.67471599129071,0.9843692,0.9836073
uid://A002/Xa2300a/Xa8a,DA44,ALMA_RB_06,BB_3,CalData_11,232.78699457110002,234.78699457110002,2015-06-04 02:18:42.587000,36.8205759210938,38.9078602065564,73.49309085397701,82.65549917066939,0.98651904,0.96162295
uid://A002/Xa2300a/Xa8a,DV16,ALMA_RB_06,BB_4,CalData_5,234.47179078975,236.47179078975,2015-06-04 02:09:43.644001,46.19804838585275,43.12120254594507,87.1495091484994,86.31407720144945,0.9542817,0.98901874
uid://A002/Xa2300a/Xa8a,DV20,ALMA_RB_06,BB_4,CalData_5,234.47179078975,236.47179078975,2015-06-04 02:09:43.644001,38.26458726978596,38.13857166175041,79.71451990852486,85.95062981839816,0.98226297,0.9724411
uid://A002/Xa2300a/Xa8a,DV24,ALMA_RB_06,BB_4,CalData_5,234.47179078975,236.47179078975,2015-06-04 02:09:43.644001,40.3096719969097,40.531492546518166,82.39812756352514,91.29587898170108,0.9811175,0.97662973
uid://A002/Xa2300a/Xa8a,DA44,ALMA_RB_06,BB_4,CalData_11,234.47179078975,236.47179078975,2015-06-04 02:18:42.587000,38.1212197366158,48.612984996226785,81.72725125017827,93.02582671219378,0.9760776,0.9750532
uid://A002/Xa2300a/Xa8a,DV17,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,36.97948626555314,34.911471560369094,72.83958305399605,76.37326069335536,0.98931575,0.9910423
uid://A002/Xa2300a/Xa8a,DV21,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,36.66749022349383,45.104000379821905,74.9285756057605,81.06579509325117,0.98581934,0.98457205
uid://A002/Xa2300a/Xa8a,DV25,ALMA_RB_06,BB_1,CalData_5,217.49229078975,219.49229078975,2015-06-04 02:09:43.644001,73.53987106519766,49.39437335559838,113.27903216447514,85.17529877073318,0.97603834,0.9672704
uid://A002/Xa2300a/Xa8a,DA45,ALMA_RB_06,BB_1,CalData_11,217.49229078975,219.49229078975,2015-06-04 02:18:42.587000,39.35680304949154,36.88166416418048,76.99767153086422,69.5219855487188,0.9667395,0.9766549
uid://A002/Xa2300a/Xa8a,DV17,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,37.33550555350074,36.85264548421825,68.00407911803718,71.85838096264,0.9893384,0.9899215
uid://A002/Xa2300a/Xa8a,DV21,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,34.667617727613305,46.762689933180134,72.48006695232246,80.93325542215109,0.98523885,0.9823368
uid://A002/Xa2300a/Xa8a,DV25,ALMA_RB_06,BB_2,CalData_5,219.2978637829,221.2978637829,2015-06-04 02:09:43.644001,61.17345143925717,45.14986054316279,103.48341428304883,80.63509527143425,0.9856115,0.97868943
uid://A002/Xa2300a/Xa8a,DA45,ALMA_RB_06,BB_2,CalData_11,219.2978637829,221.2978637829,2015-06-04 02:18:42.587000,42.4805412014386,32.815911805750964,74.23529473025664,66.38449319930653,0.9651019,0.98331946
uid://A002/Xa2300a/Xa8a,DV17,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,32.583124845437574,31.16759429363023,71.24610465636052,75.2838213997184,0.98728126,0.9722104
uid://A002/Xa2300a/Xa8a,DV21,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,35.06744301651797,41.12332000602089,75.7370927857264,80.9393791167475,0.9830894,0.9854551
uid://A002/Xa2300a/Xa8a,DV25,ALMA_RB_06,BB_3,CalData_5,232.78699457110002,234.78699457110002,2015-06-04 02:09:43.644001,55.65312786384178,30.28006280595573,100.3966544703727,74.1539320209967,0.98873377,0.98624533
uid://A002/Xa2300a/Xa8a,DA45,ALMA_RB_06,BB_3,CalData_11,232.78699457110002,234.78699457110002,2015-06-04 02:18:42.587000,20.87987680063047,17.721414955094726,66.03127246193542,68.51637620372085,0.9598503,0.95410943
