UID,ANTENNA,BAND,TIME,CALDATA_ID,FREQ_MEAN,AZ,EL,REL_OFF_X,REL_OFF_Y,ABS_OFF_X,ABS_OFF_Y,ERR_X,ERR_Y,BW_X,BW_Y
uid://A002/Xa2300a/Xa8a,DA42,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.633818645094287,46.562113923790164,-0.18971384104624123,0.5640657746823793,-18.570853988644735,63.179616341532544,0.041283080017888454,0.04124699145484018,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA43,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.635432076119576,46.5602370731231,-2.1718912378606117,-0.6116250822532397,157.01072140940965,-427.85000966815187,0.039005765642901175,0.039512903637422755,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV18,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.636642518734993,46.56260819520289,-4.295380209304139,0.33611999737831993,478.68154144667045,-593.5441080337499,0.050738717037632684,0.05339507551128927,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV19,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.63796045518786,46.561540131130926,1.6935714228278305,-0.4148334718575805,145.68127368807734,-662.2907180346081,0.05123220864549796,0.05164706863996696,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA57,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.0525290604561,79.7488557793561,-0.24399600327604026,-1.4097224672932724,362.50961121446534,-381.4109313974961,0.02346184308504497,0.023326084621159725,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA59,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.05199499232405,79.74853997128533,3.02163631539887,-2.4800446683242203,337.70136561562555,-352.7628921180148,0.031321931161031456,0.03158826378481373,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA44,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.638634641342813,46.562385386953274,0.3034945772657666,1.4992432233107666,276.50539107909543,-406.8392528417945,0.04465382620026773,0.04436292754444366,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA45,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.637595560508702,46.562110189792044,-1.539465453520071,-0.5421319966491767,823.982509434567,-294.1883059203901,0.04417234478620124,0.04421386534667239,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV20,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.63819587160589,46.56449092495659,-7.375377976503827,6.5365274019501625,206.14026601365515,-578.9621750299019,0.06929492952474771,0.07083883150262037,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DV21,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.637143505281646,46.56576077009169,1.3413930851220823,-0.2082079566458003,141.31304288635513,-620.1473289811624,0.045862800656910875,0.046108515565087875,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA60,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.0328238421153,79.74850745336347,2.802911725195233,-4.281682167186047,361.16461768182876,-401.08842146839606,0.0337543985278668,0.032823097154436855,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA61,ALMA_RB_06,2015-06-04 02:17:16.512000,CalData_9,230514562500.05,100.06040553331887,79.748100542084,1.5386548822962876,-1.2131317283673875,430.35104637871507,-199.29271890413233,0.02649139451606161,0.026562942214159564,25.567798997508977,25.567798997508977
uid://A002/Xa2300a/Xa8a,DA47,ALMA_RB_06,2015-06-04 02:23:57.072001,CalData_15,230514562500.05,12.635156240320889,46.56188986624097,-2.312249434737147,0.4876409860402352,425.77774078639743,-440.2357643020807,0.04496165031999607,0.04564535572015641,25.567798997508977,25.567798997508977
